Male,Single,Age,amount_3month,max_amount_3month,min_amount_3month,distinct_payment_code_3month,count_payment_code_3month,distinct_trans_group_3month,distinct_ref_no_3month,Incredible
1,0,48.0,8.51,20.0,0.0592,4.0,15.0,4.0,57.0,0
0,1,24.0,3.97,10.0,0.118,1.0,2.0,4.0,41.0,0
1,0,38.0,997.9166,1020.0,0.202,3.0,10.0,3.0,211.0,1
0,0,28.0,0.94,6.0,2.96,0.0,0.0,1.0,5.0,0
0,0,40.0,35.8825,91.1526,1.77,0.0,0.0,3.0,30.0,0
1,0,38.0,71.6546,124.0,0.0609,5.0,11.0,3.0,102.0,0
0,1,44.0,1.94,18.0,0.0592,2.0,15.0,3.0,23.0,0
1,0,48.0,149.0983,600.0,4.16,1.0,1.0,3.0,16.0,0
0,0,34.0,79.27029999999999,600.0,0.0592,2.0,4.0,5.0,198.0,1
1,1,32.0,17.8102,200.0,0.0592,2.0,13.0,3.0,18.0,0
1,1,25.0,277.27770000000004,400.0,0.0592,1.0,11.0,3.0,171.0,1
1,1,27.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,22.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,39.0,12.2752,20.0,0.592,1.0,1.0,3.0,31.0,1
1,1,31.0,0.381,1.0,2.37,0.0,0.0,1.0,6.0,0
1,0,32.0,0.438,3.4,0.177,1.0,3.0,3.0,8.0,1
1,0,25.0,2.28,20.0,0.887,0.0,0.0,1.0,10.0,0
0,1,22.0,0.562,3.0,0.0592,1.0,33.0,3.0,42.0,0
1,1,22.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,0,44.0,20.778,34.0,0.296,1.0,6.0,2.0,39.0,0
1,0,29.0,38.3117,20.0,0.296,1.0,1.0,3.0,147.0,0
1,1,26.0,18.3348,59.8,0.0592,1.0,8.0,3.0,41.0,0
1,1,32.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,1,29.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,26.0,105.6983,200.0,0.0592,1.0,7.0,3.0,289.0,0
1,0,31.0,0.981,2.7,0.118,1.0,7.0,4.0,22.0,1
1,0,39.0,223.5946,600.0,0.0592,5.0,13.0,3.0,88.0,1
1,0,34.0,2.3600000000000003,16.2,2.96,0.0,0.0,1.0,5.0,0
1,0,38.0,2.37,22.0,17.747300000000003,0.0,0.0,1.0,3.0,0
1,0,54.0,1.4,6.0,0.215,2.0,7.0,5.0,13.0,0
0,0,42.0,111.9041,600.0,414.1032,0.0,0.0,2.0,6.0,0
1,1,31.0,1.03,6.0,0.0592,1.0,3.0,3.0,11.0,0
0,1,18.0,0.982,4.94,0.0592,1.0,5.0,3.0,19.0,0
1,1,29.0,0.708,4.0,0.592,0.0,0.0,1.0,7.0,0
0,0,47.0,0.00657,0.0999999999999999,0.296,0.0,0.0,1.0,1.0,0
0,0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,44.0,60.4265,400.0,0.7989999999999999,1.0,3.0,2.0,20.0,0
0,0,32.0,16.4963,100.0,5.92,0.0,0.0,2.0,11.0,1
0,1,31.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
0,1,38.0,45.5868,141.0125,0.592,1.0,1.0,3.0,24.0,0
0,1,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,29.0,208.1299,260.0,0.296,2.0,4.0,3.0,117.0,1
1,0,38.0,0.0394,0.1999999999999999,0.592,1.0,3.0,1.0,3.0,0
1,1,26.0,23.9382,100.0,0.118,2.0,6.0,4.0,33.0,0
0,1,34.0,3.45,20.0,0.118,1.0,11.0,4.0,16.0,0
0,0,34.0,161.70100000000002,59.194,0.0592,1.0,3.0,4.0,448.0,0
1,0,45.0,447.9951,600.0,0.177,1.0,10.0,4.0,72.0,1
1,1,23.0,2.42,5.4,0.0592,1.0,2.0,3.0,56.0,0
1,0,38.0,1.42,20.0,0.0592,1.0,5.0,2.0,7.0,0
0,1,18.0,0.00394,0.06,0.177,1.0,1.0,2.0,3.0,0
1,0,37.0,1437.4153,500.0,0.592,1.0,2.0,4.0,116.0,0
1,1,28.0,80.0773,401.0,1.12,0.0,0.0,3.0,63.0,1
1,0,37.0,73.65339999999999,600.0,0.0592,6.0,13.0,2.0,47.0,1
1,1,38.0,44.9466,160.0,1.81,0.0,0.0,3.0,12.0,0
1,1,23.0,0.00131,0.02,0.0592,1.0,1.0,2.0,3.0,0
0,1,25.0,1.92,12.0,0.118,1.0,4.0,4.0,29.0,0
1,1,26.0,3.01,6.2,0.118,2.0,5.0,3.0,25.0,0
0,1,23.0,0.092,1.0,1.1800000000000002,0.0,0.0,1.0,2.0,0
0,0,28.0,0.0289,0.44,1.2999999999999998,0.0,0.0,1.0,1.0,0
1,0,60.0,0.0936,0.822,0.592,3.0,4.0,1.0,4.0,0
0,0,38.0,0.0297,0.412,0.118,2.0,2.0,1.0,2.0,0
0,1,29.0,2.3200000000000003,20.0,1.1800000000000002,1.0,1.0,2.0,7.0,0
1,0,52.0,11.6144,22.0,0.0592,1.0,12.0,3.0,59.0,1
1,0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,1,19.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,1,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,39.0,13.807199999999998,200.0,29.5788,0.0,0.0,1.0,2.0,0
0,0,24.0,12.7623,62.04,0.118,1.0,4.0,2.0,50.0,0
1,1,27.0,33.0803,40.0,0.0592,1.0,4.0,3.0,83.0,1
0,1,21.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,1,27.0,0.0130999999999999,0.1999999999999999,0.592,0.0,0.0,2.0,2.0,0
1,1,39.0,2.17,12.0,0.118,1.0,6.0,3.0,22.0,0
1,1,29.0,45.392700000000005,80.0,0.0592,1.0,6.0,3.0,91.0,0
1,0,45.0,1.01,6.0,0.177,1.0,5.0,2.0,8.0,0
0,0,39.0,4.12,12.0,0.118,2.0,17.0,3.0,40.0,0
1,1,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,34.0,0.197,3.0,8.870000000000001,1.0,1.0,1.0,1.0,0
1,1,20.0,2.4,12.16,1.77,0.0,0.0,3.0,7.0,0
0,0,31.0,38.9184,100.0,0.071,1.0,2.0,5.0,130.0,1
0,1,25.0,2.1,6.64,0.0592,1.0,3.0,3.0,29.0,0
1,1,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,30.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,0,29.0,6.24,20.0,0.355,1.0,1.0,3.0,24.0,0
0,1,18.0,0.00394,0.06,0.177,1.0,1.0,2.0,3.0,0
1,1,42.0,2.18,24.0,3.25,0.0,0.0,1.0,3.0,1
1,0,32.0,41.4049,190.0,1.1800000000000002,0.0,0.0,3.0,35.0,0
1,1,40.0,9.99,20.0,0.0592,1.0,6.0,3.0,44.0,0
0,0,43.0,0.0657,1.0,2.96,0.0,0.0,1.0,1.0,1
1,1,30.0,31.5167,50.0,0.592,0.0,0.0,3.0,56.0,0
0,0,36.0,159.6257,130.0,0.118,1.0,12.0,2.0,260.0,0
1,0,49.0,1.79,9.2,5.92,0.0,0.0,1.0,4.0,0
1,0,39.0,6.430000000000001,16.0,0.118,4.0,11.0,3.0,64.0,1
0,1,18.0,1.65,3.6,0.112,1.0,1.0,4.0,19.0,0
0,0,37.0,0.776,6.0,17.1557,0.0,0.0,1.0,2.0,0
1,1,36.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,28.0,17.0302,100.0,0.0592,0.0,0.0,3.0,17.0,1
0,1,40.0,0.597,3.68,1.1800000000000002,0.0,0.0,3.0,7.0,0
0,0,36.0,334.8272,716.0,0.592,1.0,2.0,3.0,161.0,0
0,0,38.0,4.88,48.0,0.887,0.0,0.0,1.0,9.0,0
1,1,22.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0
1,0,36.0,20.3229,233.0,0.296,0.0,0.0,1.0,4.0,0
1,1,21.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,1,23.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,1,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,26.0,5.07,10.8,2.07,0.0,0.0,3.0,21.0,0
1,1,29.0,0.351,3.6,0.414,0.0,0.0,2.0,18.0,0
1,1,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,1,22.0,0.00131,0.02,0.0592,1.0,1.0,2.0,2.0,0
0,0,35.0,158.9246,154.862,0.592,0.0,0.0,2.0,71.0,0
0,1,51.0,17.7989,40.0,2.19,0.0,0.0,2.0,24.0,0
0,0,36.0,0.156,2.37,7.01,1.0,1.0,1.0,1.0,0
0,0,39.0,28.329100000000004,93.6,3.85,0.0,0.0,2.0,21.0,1
1,0,35.0,17.1065,26.0,0.592,1.0,8.0,3.0,37.0,0
1,1,44.0,0.0329,0.1999999999999999,0.296,1.0,4.0,1.0,4.0,0
0,1,23.0,3.05,12.999999999999998,0.0592,1.0,1.0,4.0,13.0,0
0,1,24.0,11.4283,30.1,0.296,2.0,4.0,4.0,36.0,1
0,1,18.0,0.2229999999999999,1.28,0.296,1.0,1.0,2.0,8.0,0
0,1,38.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,25.0,4.8,10.0,0.0592,1.0,7.0,3.0,26.0,0
0,0,37.0,32.0064,59.99999999999999,0.592,1.0,2.0,3.0,31.0,0
1,1,27.0,91.4414,390.0,0.0592,0.0,0.0,3.0,67.0,1
0,0,38.0,17.5781,100.0,0.651,0.0,0.0,2.0,18.0,0
0,0,29.0,11.3745,59.99999999999999,5.92,0.0,0.0,1.0,9.0,0
0,1,20.0,0.0276,0.1999999999999999,0.118,1.0,4.0,3.0,6.0,0
1,1,31.0,11.9002,120.696,0.592,0.0,0.0,2.0,24.0,0
1,1,31.0,1.51,6.0,0.219,1.0,1.0,2.0,12.0,0
0,0,27.0,49.0188,121.6,0.118,4.0,15.0,4.0,75.0,1
1,1,30.0,2.8200000000000003,13.54,0.296,3.0,44.0,2.0,51.0,1
1,1,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,28.0,11.2677,70.0,0.296,1.0,6.0,2.0,33.0,0
1,0,38.0,119.0898,200.0,0.592,0.0,0.0,2.0,129.0,0
0,1,24.0,13.003799999999998,100.0,0.355,0.0,0.0,3.0,9.0,0
1,1,34.0,28.6276,93.7754,0.982,1.0,13.0,2.0,34.0,0
1,0,38.0,2.1,7.8,0.0592,1.0,7.0,2.0,18.0,0
0,0,52.0,1.39,9.9,0.0592,0.0,0.0,2.0,11.0,0
1,0,38.0,0.131,2.0,5.92,0.0,0.0,1.0,1.0,0
0,1,29.0,26.568,62.0,0.118,0.0,0.0,2.0,43.0,0
1,1,29.0,360.5761,600.0,0.118,0.0,0.0,2.0,42.0,0
0,0,27.0,56.0386,200.0,0.296,1.0,3.0,4.0,30.0,0
1,0,32.0,0.00657,0.0999999999999999,0.296,1.0,1.0,2.0,2.0,0
1,0,45.0,40.2864,200.0,5.92,0.0,0.0,1.0,11.0,0
1,0,41.0,77.2178,400.0,0.118,1.0,11.0,4.0,43.0,0
0,1,20.0,0.252,2.08,0.0592,1.0,9.0,3.0,14.0,0
0,1,24.0,0.00394,0.06,0.177,1.0,1.0,2.0,4.0,0
1,1,18.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0
1,0,39.0,2.63,10.0,8.870000000000001,0.0,0.0,2.0,7.0,0
0,0,40.0,1.59,6.0,0.0592,1.0,11.0,3.0,29.0,0
1,1,27.0,1.82,6.0,0.0592,2.0,20.0,3.0,34.0,0
1,1,28.0,3.69,13.8,0.296,1.0,4.0,3.0,27.0,0
0,0,34.0,729.554,834.0,35.494600000000005,0.0,0.0,1.0,26.0,0
1,1,32.0,19.5356,40.0,0.296,3.0,10.0,3.0,82.0,0
0,0,39.0,16.1314,30.0,0.118,4.0,16.0,4.0,111.0,0
1,1,25.0,1.4600000000000002,4.0,0.0592,2.0,19.0,2.0,29.0,0
1,0,44.0,14.3924,100.0,0.0983,1.0,5.0,3.0,14.0,0
0,0,42.0,2.44,20.0,0.118,1.0,6.0,2.0,12.0,0
1,0,44.0,2.65,10.0,1.1800000000000002,0.0,0.0,1.0,11.0,0
1,0,37.0,0.431,6.2,1.06,1.0,1.0,2.0,2.0,0
0,1,19.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,0,43.0,24.5489,80.0,2.37,0.0,0.0,3.0,25.0,1
0,1,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,1,23.0,0.435,4.0,0.0592,1.0,32.0,3.0,37.0,0
1,1,22.0,0.00723,0.11,0.3249999999999999,0.0,0.0,1.0,1.0,0
1,1,32.0,9.13,120.9,53.2418,0.0,0.0,1.0,2.0,0
1,1,28.0,0.355,3.0,1.1800000000000002,0.0,0.0,2.0,5.0,0
1,1,20.0,1.16,4.24,0.177,0.0,0.0,2.0,12.0,0
1,1,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,20.0,16.8386,40.0,0.0592,1.0,10.0,4.0,217.0,0
0,0,33.0,590.9969,1000.0,0.16,2.0,2.0,3.0,81.0,0
0,0,54.0,91.258,200.0,0.296,1.0,15.0,3.0,68.0,1
0,0,33.0,0.4009999999999999,6.0,0.296,0.0,0.0,2.0,3.0,0
1,0,35.0,58.4814,84.0,0.592,0.0,0.0,2.0,151.0,0
1,0,35.0,1341.6652,400.3,0.296,1.0,1.0,3.0,452.0,1
0,0,40.0,69.53569999999999,500.0,4.73,0.0,0.0,3.0,10.0,1
1,1,19.0,40.7284,28.0,0.0592,1.0,1.0,3.0,327.0,0
1,1,29.0,27.954500000000003,160.0,0.0592,1.0,8.0,3.0,70.0,0
1,0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0
0,0,55.0,225.4044,600.0,0.887,0.0,0.0,2.0,63.0,1
1,0,68.0,0.0394,0.6,1.77,0.0,0.0,1.0,1.0,0
1,1,34.0,32.3978,260.0,2.48,0.0,0.0,3.0,24.0,0
1,1,25.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,1,26.0,0.22,0.6,0.118,1.0,6.0,2.0,9.0,0
1,1,26.0,9.4,14.4,0.0592,0.0,0.0,3.0,104.0,0
0,0,59.0,0.0526,0.7999999999999999,2.37,0.0,0.0,1.0,1.0,1
1,1,19.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,1,25.0,0.5650000000000001,8.0,0.592,0.0,0.0,2.0,4.0,0
0,1,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,40.0,18.0128,100.0,0.8410000000000001,3.0,10.0,3.0,35.0,1
1,0,27.0,0.092,1.0,1.1800000000000002,0.0,0.0,2.0,3.0,0
1,0,38.0,4.34,10.0,0.296,1.0,4.0,3.0,18.0,0
1,1,19.0,0.0993,1.26,0.739,0.0,0.0,2.0,3.0,0
1,0,45.0,29.0912,200.0,0.296,2.0,6.0,4.0,26.0,0
1,0,27.0,1.1800000000000002,6.0,17.747300000000003,0.0,0.0,1.0,3.0,0
1,1,27.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
0,1,26.0,13.8474,38.11,0.118,1.0,2.0,3.0,15.0,0
0,0,31.0,6.880000000000001,29.8,26.6209,0.0,0.0,1.0,7.0,0
1,1,18.0,0.0671,1.0,0.0592,0.0,0.0,1.0,2.0,0
1,1,29.0,1.97,20.0,1.1800000000000002,1.0,1.0,2.0,5.0,0
1,0,41.0,2.99,36.1,2.96,0.0,0.0,3.0,6.0,1
1,0,37.0,148.8367,130.0,0.118,3.0,24.0,3.0,250.0,0
1,1,22.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,1,35.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,38.0,1.85,4.6,0.296,1.0,7.0,2.0,35.0,0
1,0,35.0,5.09,20.0,0.177,1.0,1.0,3.0,11.0,0
0,0,25.0,0.00657,0.0999999999999999,0.296,1.0,1.0,1.0,1.0,0
0,1,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,33.0,1.59,18.0,0.562,0.0,0.0,2.0,5.0,1
1,0,45.0,0.776,10.0,5.32,0.0,0.0,2.0,6.0,0
1,0,45.0,6.86,58.2,0.177,1.0,6.0,3.0,19.0,0
1,0,28.0,4.470000000000001,13.999999999999998,0.0887,1.0,18.0,3.0,47.0,0
1,1,49.0,9.98,90.0,0.124,0.0,0.0,2.0,25.0,0
0,1,16.0,0.0092,0.02,0.0592,1.0,7.0,2.0,9.0,0
0,0,39.0,12.4738,100.0,1.06,0.0,0.0,2.0,18.0,0
1,1,26.0,0.233,1.6,0.118,0.0,0.0,1.0,6.0,0
0,0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,37.0,60.8595,59.99999999999999,0.296,1.0,11.0,3.0,95.0,0
0,1,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,36.0,10.0607,100.0,0.947,2.0,3.0,3.0,13.0,1
1,1,36.0,0.986,4.0,0.118,1.0,8.0,3.0,21.0,0
0,1,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,1,21.0,0.7819999999999999,6.0,17.4515,0.0,0.0,3.0,4.0,0
1,0,37.0,0.24,3.21,0.296,0.0,0.0,3.0,8.0,1
1,1,25.0,33.948,83.4,0.592,1.0,1.0,3.0,93.0,1
0,0,33.0,8.52,61.6,1.77,0.0,0.0,1.0,10.0,0
0,1,23.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
0,0,31.0,112.9108,560.0,0.296,2.0,9.0,4.0,60.0,1
1,0,43.0,56.283,490.0,0.076,3.0,11.0,3.0,57.0,1
1,1,25.0,2.16,6.0,0.0592,1.0,3.0,4.0,23.0,0
0,0,22.0,196.9689,520.0,1.1800000000000002,0.0,0.0,1.0,45.0,0
0,1,20.0,0.538,3.6,0.0592,1.0,7.0,3.0,16.0,0
1,1,27.0,2.13,20.0,0.118,1.0,6.0,2.0,11.0,0
1,1,27.0,0.0906999999999999,1.2999999999999998,0.118,1.0,2.0,2.0,3.0,0
0,1,29.0,7.399999999999999,59.99999999999999,0.296,1.0,1.0,3.0,13.0,0
0,1,27.0,21.881,40.0,0.266,2.0,9.0,2.0,156.0,0
1,1,25.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,1,20.0,0.283,2.0,0.0592,0.0,0.0,1.0,7.0,0
1,0,32.0,73.9224,160.0008,0.592,0.0,0.0,3.0,72.0,0
0,1,50.0,0.394,4.0,5.92,0.0,0.0,1.0,2.0,0
0,1,38.0,42.5177,200.0,0.331,3.0,18.0,3.0,57.0,0
0,1,29.0,20.9847,70.0,0.373,1.0,2.0,3.0,21.0,1
0,0,37.0,9.99,10.0,0.296,1.0,2.0,3.0,70.0,0
1,0,38.0,6.51,27.026,0.0592,2.0,15.0,3.0,35.0,0
1,1,29.0,10.6196,38.12,0.118,0.0,0.0,2.0,60.0,0
1,0,53.0,6.569999999999999,100.0,295.788,0.0,0.0,1.0,1.0,1
1,1,41.0,79.8714,200.0,2.96,0.0,0.0,2.0,38.0,1
0,1,23.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,1,29.0,0.0237,0.1999999999999999,0.177,1.0,3.0,2.0,6.0,0
1,1,35.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0
0,0,33.0,0.00263,0.04,0.118,0.0,0.0,1.0,1.0,0
0,1,29.0,3.57,46.0,0.0592,1.0,2.0,2.0,8.0,0
0,0,32.0,12.6431,37.608,0.296,1.0,4.0,4.0,39.0,1
1,1,28.0,1.63,6.0,0.118,1.0,9.0,3.0,19.0,0
1,1,33.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,0,45.0,0.13,1.74,0.219,1.0,1.0,2.0,3.0,0
1,0,43.0,36.8918,108.0,0.296,1.0,4.0,5.0,45.0,0
1,1,20.0,0.3,4.0,0.473,0.0,0.0,1.0,3.0,0
1,0,33.0,8.88,59.99999999999999,0.296,1.0,4.0,3.0,23.0,0
1,0,45.0,1.56,13.999999999999998,8.28,0.0,0.0,1.0,3.0,0
1,1,34.0,0.0263,0.3999999999999999,1.1800000000000002,1.0,1.0,2.0,4.0,0
1,0,40.0,57.4051,200.0,2.96,0.0,0.0,1.0,13.0,1
0,1,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,1,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
0,1,36.0,10.767,37.4,0.296,1.0,7.0,2.0,20.0,0
1,1,33.0,1.1,9.5,0.2009999999999999,0.0,0.0,1.0,5.0,0
0,1,26.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,1,25.0,0.882,2.0,0.355,1.0,2.0,3.0,23.0,0
1,1,18.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
0,0,30.0,58.1328,63.0,0.0592,8.0,31.0,4.0,104.0,1
1,1,20.0,1.88,9.0,0.118,1.0,11.0,2.0,18.0,0
1,0,34.0,103.9421,280.0,0.12,2.0,6.0,5.0,33.0,0
0,0,37.0,2.29,10.0,1.2999999999999998,0.0,0.0,1.0,11.0,0
0,1,20.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0
1,0,27.0,81.55369999999999,110.0,0.296,2.0,21.0,3.0,160.0,0
0,1,28.0,0.592,3.74,0.296,2.0,3.0,2.0,8.0,0
1,0,55.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0
1,0,33.0,30.2739,80.0,0.296,1.0,1.0,3.0,22.0,0
1,1,23.0,2.7,7.399999999999999,0.296,1.0,3.0,3.0,18.0,0
0,1,52.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,41.0,22.9423,188.74,59.1576,0.0,0.0,2.0,4.0,0
0,1,33.0,5.05,25.0,0.0592,1.0,15.0,3.0,136.0,0
1,0,31.0,1.35,4.2,0.296,1.0,3.0,2.0,10.0,0
0,0,52.0,32.8743,170.0,118.3152,0.0,0.0,1.0,6.0,0
1,1,34.0,1.15,4.0,0.118,1.0,1.0,2.0,11.0,0
1,0,26.0,4.51,26.0,0.118,2.0,7.0,3.0,30.0,0
1,1,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,31.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,1,36.0,18.7243,24.0,0.592,2.0,7.0,3.0,53.0,0
1,0,34.0,3.73,56.8,168.0076,0.0,0.0,1.0,1.0,0
1,1,28.0,1.7799999999999998,20.0,0.296,0.0,0.0,1.0,8.0,0
0,0,36.0,1.02,6.8,0.0592,1.0,7.0,2.0,12.0,0
1,1,27.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,1,18.0,0.0289,0.1999999999999999,0.0592,1.0,6.0,3.0,8.0,0
0,1,25.0,2.16,8.0,0.177,1.0,6.0,3.0,25.0,0
1,1,27.0,14.1584,12.0,0.0592,4.0,31.0,3.0,103.0,0
1,1,32.0,0.0854999999999999,0.3999999999999999,0.296,1.0,4.0,1.0,4.0,0
0,0,44.0,12.2587,59.99999999999999,0.112,0.0,0.0,3.0,28.0,0
1,1,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,18.0,0.27,2.4,0.0592,1.0,8.0,2.0,14.0,0
1,1,50.0,0.2629999999999999,4.0,11.8315,0.0,0.0,1.0,1.0,0
1,1,24.0,0.264,3.92,0.296,1.0,1.0,3.0,3.0,0
0,1,28.0,14.2634,63.2,0.8280000000000001,0.0,0.0,2.0,12.0,0
0,0,24.0,0.989,7.8,0.71,0.0,0.0,2.0,4.0,0
1,0,30.0,6.64,12.0,0.0592,2.0,9.0,3.0,43.0,0
1,0,37.0,1.83,10.0,0.296,1.0,3.0,3.0,17.0,0
0,1,29.0,1.68,10.34,3.1900000000000004,0.0,0.0,1.0,6.0,0
1,1,29.0,3.1,12.0,0.0592,1.0,9.0,4.0,18.0,1
0,1,21.0,1.4600000000000002,13.999999999999998,0.0592,1.0,5.0,2.0,12.0,0
1,1,28.0,90.7151,175.0,0.166,0.0,0.0,5.0,81.0,1
0,0,41.0,50.6051,90.0,0.118,1.0,11.0,4.0,93.0,1
1,0,40.0,7.32,10.0,0.296,1.0,1.0,3.0,35.0,0
1,0,28.0,80.6516,72.6,0.296,1.0,9.0,4.0,95.0,0
1,0,39.0,6.7700000000000005,20.52,0.296,1.0,2.0,3.0,18.0,0
1,1,23.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,1,23.0,0.131,2.0,5.92,0.0,0.0,1.0,1.0,0
0,0,42.0,67.1065,539.3000000000001,0.237,4.0,6.0,3.0,47.0,1
1,1,19.0,0.00657,0.0999999999999999,0.296,1.0,1.0,2.0,2.0,0
1,0,38.0,12.5271,30.0,0.0592,4.0,13.0,3.0,36.0,1
0,0,40.0,9.55,94.0,0.118,1.0,10.0,2.0,15.0,0
0,0,37.0,3.88,10.0,0.592,1.0,1.0,3.0,17.0,0
1,1,29.0,61.2528,215.628,0.0592,2.0,17.0,5.0,102.0,1
1,1,23.0,2.51,11.31,0.296,0.0,0.0,2.0,11.0,0
1,1,29.0,0.8450000000000001,4.0,0.296,1.0,1.0,3.0,11.0,0
0,0,26.0,33.0614,13.73,0.296,2.0,28.0,3.0,200.0,0
1,1,24.0,5.0200000000000005,20.0,0.177,1.0,4.0,3.0,48.0,0
1,0,33.0,3.79,20.0,0.296,1.0,1.0,3.0,22.0,0
1,0,45.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
1,1,52.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,46.0,1519.5236,600.0,0.71,0.0,0.0,1.0,212.0,1
0,1,26.0,1.01,4.0,0.0592,2.0,32.0,4.0,44.0,0
0,0,31.0,48.6826,184.7,0.0789,3.0,9.0,5.0,54.0,1
1,1,19.0,0.0130999999999999,0.1999999999999999,0.592,0.0,0.0,1.0,1.0,0
1,0,29.0,3.74,9.6,0.296,1.0,13.0,3.0,36.0,0
1,1,19.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,0,31.0,3.79,16.8,0.296,1.0,1.0,3.0,17.0,0
1,1,27.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,31.0,73.6944,381.0,0.0592,1.0,1.0,5.0,133.0,1
1,1,37.0,23.2584,35.0,0.592,0.0,0.0,2.0,56.0,0
1,0,30.0,43.9022,45.0,0.296,1.0,9.0,5.0,148.0,1
1,1,22.0,0.379,5.0,0.0592,1.0,10.0,2.0,11.0,0
1,1,18.0,0.00394,0.06,0.177,1.0,1.0,2.0,3.0,0
1,0,30.0,216.0772,109.4,0.2309999999999999,1.0,3.0,4.0,237.0,0
0,0,29.0,13.3794,40.0,0.84,2.0,4.0,4.0,25.0,0
1,1,26.0,4.44,10.0,0.296,1.0,1.0,4.0,21.0,0
1,1,39.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,48.0,24.6018,90.0,2.96,0.0,0.0,1.0,23.0,0
1,1,21.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,35.0,15.372000000000002,21.2,0.592,1.0,6.0,3.0,32.0,0
1,1,27.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,26.0,3.09,6.999999999999999,0.118,1.0,13.0,3.0,31.0,0
